縣市名稱,鄉鎮市區,學生等級,學校代碼,學校名稱,公/私立,地區屬性,地址,電話,網址,班級數,學生數(總計),學生數(男),學生數(女),原住民學生比例,上學年畢業生數(總計),上學年畢業生數(男),上學年畢業生數(女)
[10]嘉義縣,朴子市,國小,104604,縣立竹村國小,公立,偏遠,[613]嘉義縣朴子市竹村里36號,(05)3693628,https://www.jtps.cyc.edu.tw,6,84,50,34,2.38,10,6,4
[10]嘉義縣,朴子市,國小,104605,縣立松梅國小,公立,偏遠,[613]嘉義縣朴子市松華里345號,(05)3691083,https://www.smps.cyc.edu.tw,6,89,43,46, -,13,5,8
[10]嘉義縣,朴子市,國小,104606,縣立大鄉國小,公立,偏遠,[613]嘉義縣朴子市大鄉里560號,(05)3792952,https://www.dsps.cyc.edu.tw,6,97,48,49,2.06,10,7,3
[10]嘉義縣,布袋鎮,國小,104608,縣立景山國小,公立,偏遠,[625]嘉義縣布袋鎮東港里136號,(05)3472734,https://www.jsps.cyc.edu.tw,6,49,24,25, -,8,2,6
[10]嘉義縣,布袋鎮,國小,104609,縣立永安國小,公立,偏遠,[625]嘉義縣布袋鎮永安里126之2號,(05)3472654,https://www.yaps.cyc.edu.tw,5,21,14,7, -,4,2,2
[10]嘉義縣,布袋鎮,國小,104611,縣立貴林國小,公立,偏遠,[625]嘉義縣布袋鎮樹林里82號,(05)3451641,https://www.glps.cyc.edu.tw,5,21,15,6, -,3,1,2
[10]嘉義縣,布袋鎮,國小,104612,縣立新塭國小,公立,偏遠,[625]嘉義縣布袋鎮新民里374號,(05)3431064,https://www.sups.cyc.edu.tw,6,106,59,47,1.89,14,6,8
[10]嘉義縣,布袋鎮,國小,104613,縣立新岑國小,公立,偏遠,[625]嘉義縣布袋鎮新岑里4號,(05)3431525,https://www.scps.cyc.edu.tw,6,35,17,18, -,6,3,3
[10]嘉義縣,布袋鎮,國小,104614,縣立好美國小,公立,偏遠,[625]嘉義縣布袋鎮好美里106號,(05)3431524,https://www.hmes.cyc.edu.tw,6,41,24,17, -,6,3,3
[10]嘉義縣,大林鎮,國小,104617,縣立中林國小,公立,偏遠,[622]嘉義縣大林鎮中林里147號,(05)2653941,https://www.cles.cyc.edu.tw,6,39,20,19, -,13,5,8
[10]嘉義縣,大林鎮,國小,104620,縣立社團國小,公立,偏遠,[622]嘉義縣大林鎮三角里下林頭51號,(05)2952504,https://www.stps.cyc.edu.tw,6,21,6,15, -,1, -,1
[10]嘉義縣,民雄鄉,國小,104624,縣立菁埔國小,公立,偏遠,[621]嘉義縣民雄鄉菁埔村130之3號,(05)2262581,https://www.cpps.cyc.edu.tw,6,65,29,36, -,13,5,8
[10]嘉義縣,民雄鄉,國小,104627,縣立松山國小,公立,偏遠,[621]嘉義縣民雄鄉松山村松仔腳43之1號,(05)2721831,https://www.sses.cyc.edu.tw,6,36,11,25, -,7,5,2
[10]嘉義縣,溪口鄉,國小,104630,縣立美林國小,公立,偏遠,[623]嘉義縣溪口鄉美北村78之3號,(05)2691150,https://www.mlps.cyc.edu.tw,6,53,26,27, -,8,3,5
[10]嘉義縣,溪口鄉,國小,104631,縣立柴林國小,公立,偏遠,[623]嘉義縣溪口鄉柴林村107號,(05)2691440,https://www.chlps.cyc.edu.tw,6,47,21,26, -,5,3,2
[10]嘉義縣,溪口鄉,國小,104632,縣立柳溝國小,公立,偏遠,[623]嘉義縣溪口鄉柳溝村南靖厝5號,(05)2691071,https://www.lgps.cyc.edu.tw,6,58,33,25, -,8,4,4
[10]嘉義縣,新港鄉,國小,104636,縣立古民國小,公立,偏遠,[616]嘉義縣新港鄉古民村161號,(05)3742154,https://www.gmps.cyc.edu.tw,6,35,23,12, -,7,6,1
[10]嘉義縣,新港鄉,國小,104637,縣立復興國小,公立,偏遠,[616]嘉義縣新港鄉北崙村75之4號,(05)3760424,https://www.fsps.cyc.edu.tw,6,34,20,14, -,4,2,2
[10]嘉義縣,新港鄉,國小,104638,縣立安和國小,公立,偏遠,[616]嘉義縣新港鄉安和村46號,(05)3772940,https://www.ahps.cyc.edu.tw,6,21,11,10, -,7,3,4
[10]嘉義縣,六腳鄉,國小,104640,縣立六腳國小,公立,偏遠,[615]嘉義縣六腳鄉六腳村105號,(05)3781403,https://www.ljps.cyc.edu.tw,6,52,23,29, -,12,4,8
[10]嘉義縣,六腳鄉,國小,104641,縣立六美國小,公立,偏遠,[615]嘉義縣六腳鄉六斗村31號,(05)7812708,https://www.lmes.cyc.edu.tw,6,63,25,38, -,13,7,6
[10]嘉義縣,六腳鄉,國小,104642,縣立灣內國小,公立,偏遠,[615]嘉義縣六腳鄉灣南村15鄰6號,(05)3802306,https://www.wnps.cyc.edu.tw,6,58,23,35, -,5,3,2
[10]嘉義縣,六腳鄉,國小,104643,縣立更寮國小,公立,偏遠,[615]嘉義縣六腳鄉更寮村19號,(05)3796309,https://www.gles.cyc.edu.tw,6,27,17,10, -,5,5, -
[10]嘉義縣,六腳鄉,國小,104645,縣立北美國小,公立,偏遠,[615]嘉義縣六腳鄉崙陽村122號,(05)7811429,https://www.bmps.cyc.edu.tw,6,47,22,25, -,5,2,3
[10]嘉義縣,東石鄉,國小,104647,縣立東石國小,公立,偏遠,[614]嘉義縣東石鄉猿樹村117號,(05)3732295,https://www.tsps.cyc.edu.tw,6,91,39,52,1.1,12,5,7
[10]嘉義縣,東石鄉,國小,104648,縣立塭港國小,公立,偏遠,[614]嘉義縣東石鄉塭港村170號,(05)3732653,https://www.ugps.cyc.edu.tw,6,66,39,27,3.03,15,11,4
[10]嘉義縣,東石鄉,國小,104649,縣立三江國小,公立,偏遠,[614]嘉義縣東石鄉三家村16號,(05)3732634,https://www.sjps.cyc.edu.tw,6,38,22,16, -,7,4,3
[10]嘉義縣,東石鄉,國小,104650,縣立龍港國小,公立,偏遠,[614]嘉義縣東石鄉龍港村113號,(05)3732671,https://www.lges.cyc.edu.tw,6,36,13,23, -,10,4,6
[10]嘉義縣,東石鄉,國小,104651,縣立下楫國小,公立,偏遠,[614]嘉義縣東石鄉下楫村147號,(05)3601508,https://www.sjes.cyc.edu.tw,6,56,34,22, -,9,5,4
[10]嘉義縣,東石鄉,國小,104652,縣立港墘國小,公立,偏遠,[614]嘉義縣東石鄉港墘村64號,(05)3795350,https://www.kcps.cyc.edu.tw,6,59,30,29, -,12,4,8
[10]嘉義縣,東石鄉,國小,104653,縣立龍崗國小,公立,偏遠,[614]嘉義縣東石鄉西崙村131號,(05)3451070,https://www.logps.cyc.edu.tw,6,40,21,19,5,9,4,5
[10]嘉義縣,東石鄉,國小,104654,縣立網寮國小,公立,偏遠,[614]嘉義縣東石鄉網寮村鹽田27號,(05)3451544,https://www.wlps.cyc.edu.tw,6,36,22,14, -,10,8,2
[10]嘉義縣,鹿草鄉,國小,104656,縣立重寮國小,公立,偏遠,[611]嘉義縣鹿草鄉重寮村中寮160號,(05)3752544,https://www.clps.cyc.edu.tw,6,30,14,16, -,9,3,6
[10]嘉義縣,鹿草鄉,國小,104657,縣立下潭國小,公立,偏遠,[611]嘉義縣鹿草鄉光潭村196號,(05)3651544,https://www.htps.cyc.edu.tw,6,57,30,27,7.02,7,4,3
[10]嘉義縣,鹿草鄉,國小,104659,縣立竹園國小,公立,偏遠,[611]嘉義縣鹿草鄉松竹村69號,(05)3650524,https://www.jyps.cyc.edu.tw,5,20,6,14, -,9,5,4
[10]嘉義縣,鹿草鄉,國小,104660,縣立後塘國小,公立,偏遠,[611]嘉義縣鹿草鄉三角村毛蟹行11號,(05)3752548,https://www.htes.cyc.edu.tw,6,72,27,45, -,11,5,6
[10]嘉義縣,義竹鄉,國小,104663,縣立光榮國小,公立,偏遠,[624]嘉義縣義竹鄉東光村64號,(05)3420104,https://www.krps.cyc.edu.tw,6,33,20,13,6.06,4,2,2
[10]嘉義縣,義竹鄉,國小,104665,縣立過路國小,公立,偏遠,[624]嘉義縣義竹鄉西過村279號,(05)3437884,https://www.gulps.cyc.edu.tw,6,24,13,11, -,4,3,1
[10]嘉義縣,義竹鄉,國小,104666,縣立和順國小,公立,偏遠,[624]嘉義縣義竹鄉官順村356號,(05)3436121,https://www.hsps.cyc.edu.tw,6,35,21,14, -,8,2,6
[10]嘉義縣,義竹鄉,國小,104668,縣立南興國小,公立,偏遠,[624]嘉義縣義竹鄉新店村77號,(05)3427394,https://www.nses.cyc.edu.tw,6,35,22,13,2.86,4,3,1
[10]嘉義縣,水上鄉,國小,104676,縣立忠和國小,公立,偏遠,[608]嘉義縣水上鄉忠和村檳榔樹角35號,(05)2890365,https://www.jhps.cyc.edu.tw,8,125,53,72,3.2,17,10,7
[10]嘉義縣,水上鄉,國小,104677,縣立義興國小,公立,偏遠,[608]嘉義縣水上鄉義興村2之1號,(05)2890096,https://www.ysps.cyc.edu.tw,6,39,22,17, -,8,3,5
[10]嘉義縣,水上鄉,國小,104678,縣立成功國小,公立,偏遠,[608]嘉義縣水上鄉三界埔153號,(05)2393485,https://www.ckps.cyc.edu.tw,6,37,15,22,5.41,11,7,4
[10]嘉義縣,水上鄉,國小,104680,縣立南靖國小,公立,偏遠,[608]嘉義縣水上鄉靖和村46號,(05)2682004,https://www.njps.cyc.edu.tw,6,67,34,33, -,8,3,5
[10]嘉義縣,中埔鄉,國小,104682,縣立大有國小,公立,偏遠,[606]嘉義縣中埔鄉裕民村石頭厝17之1號,(05)2531561,https://www.dyps.cyc.edu.tw,5,21,10,11,4.76,5,5, -
[10]嘉義縣,中埔鄉,國小,104683,縣立中山國小,公立,偏遠,[606]嘉義縣中埔鄉石弄村22號,(05)2531231,https://www.csps.cyc.edu.tw,6,54,26,28,1.85,7,3,4
[10]嘉義縣,中埔鄉,國小,104688,縣立沄水國小,公立,偏遠,[606]嘉義縣中埔鄉沄水村五鄰16號,(05)2531654,https://www.yses.cyc.edu.tw,6,28,18,10, -,6,1,5
[10]嘉義縣,番路鄉,國小,104693,縣立民和國小,公立,偏遠,[602]嘉義縣番路鄉下坑村菜公店91號,(05)2592188,https://www.mhes.cyc.edu.tw,12,182,81,101,10.44,26,18,8
[10]嘉義縣,番路鄉,國小,104694,縣立內甕國小,公立,偏遠,[602]嘉義縣番路鄉內甕村凸湖1-1號,(05)2591434,https://www.nwps.cyc.edu.tw,6,25,15,10,8,5,3,2
[10]嘉義縣,番路鄉,國小,104695,縣立黎明國小,公立,偏遠,[602]嘉義縣番路鄉觸口村觸口164號,(05)2591194,https://www.limps.cyc.edu.tw,5,21,13,8,52.38,7,3,4
[10]嘉義縣,番路鄉,國小,104696,縣立大湖國小,公立,特偏,[602]嘉義縣番路鄉大湖村下坪仔8號,(05)2581159,https://www.dhes.cyc.edu.tw,3,6,2,4, -,3,1,2
[10]嘉義縣,番路鄉,國小,104698,縣立隙頂國小,公立,特偏,[602]嘉義縣番路鄉公田村隙頂40號,(05)2586218,https://www.sdps.cyc.edu.tw,6,39,26,13,23.08,6,4,2
[10]嘉義縣,竹崎鄉,國小,104702,縣立龍山國小,公立,偏遠,[604]嘉義縣竹崎鄉龍山村水道70號,(05)2612843,https://www.lsps.cyc.edu.tw,6,34,20,14, -,2,2, -
[10]嘉義縣,竹崎鄉,國小,104707,縣立桃源國小,公立,偏遠,[604]嘉義縣竹崎鄉桃源村七鄰78號,(05)2541077,https://www.typs.cyc.edu.tw,6,34,22,12, -,6,2,4
[10]嘉義縣,竹崎鄉,國小,104708,縣立中和國小,公立,特偏,[604]嘉義縣竹崎鄉中和村奮起湖215號,(05)2561013,https://www.chps.cyc.edu.tw,6,26,13,13, -,4,2,2
[10]嘉義縣,竹崎鄉,國小,104709,縣立中興國小,公立,特偏,[604]嘉義縣竹崎鄉中和村石棹10-1號,(05)2561021,https://www.cses.cyc.edu.tw,6,26,13,13,15.38,4,3,1
[10]嘉義縣,竹崎鄉,國小,104710,縣立光華國小,公立,特偏,[604]嘉義縣竹崎鄉光華村四鄰10號,(05)2561074,https://www.ghps.cyc.edu.tw,4,12,6,6, -,4,3,1
[10]嘉義縣,竹崎鄉,國小,104712,縣立義仁國小,公立,偏遠,[604]嘉義縣竹崎鄉義和村22號,(05)2110534,https://www.yrps.cyc.edu.tw,6,46,24,22, -,10,4,6
[10]嘉義縣,竹崎鄉,國小,104713,縣立沙坑國小,公立,偏遠,[604]嘉義縣竹崎鄉沙坑村57之2號,(05)2611244,https://www.sakps.cyc.edu.tw,6,19,13,6,5.26,4,1,3
[10]嘉義縣,梅山鄉,國小,104716,縣立梅圳國小,公立,特偏,[603]嘉義縣梅山鄉圳南村三源23號,(05)2621615,https://www.mjps.cyc.edu.tw,5,25,11,14,4,5,3,2
[10]嘉義縣,梅山鄉,國小,104717,縣立太平國小,公立,特偏,[603]嘉義縣梅山鄉太平村大坪4號,(05)2571004,https://www.tpps.cyc.edu.tw,5,16,10,6,6.25,6,2,4
[10]嘉義縣,梅山鄉,國小,104719,縣立太興國小,公立,特偏,[603]嘉義縣梅山鄉太興村4號,(05)2571087,https://www.tses.cyc.edu.tw,3,10,7,3, -,2,1,1
[10]嘉義縣,梅山鄉,國小,104720,縣立瑞里國小,公立,極偏,[603]嘉義縣梅山鄉瑞里村112號,(05)2501020,https://www.rlps.cyc.edu.tw,5,20,8,12, -,1,1, -
[10]嘉義縣,梅山鄉,國小,104721,縣立大南國小,公立,偏遠,[603]嘉義縣梅山鄉大南村大草埔15號,(05)2621253,https://www.dnps.cyc.edu.tw,6,53,21,32, -,12,9,3
[10]嘉義縣,梅山鄉,國小,104722,縣立瑞峰國小,公立,極偏,[603]嘉義縣梅山鄉瑞峰村生毛樹19號之1,(05)2501204,https://www.rfps.cyc.edu.tw,6,27,17,10,11.11,6,4,2
[10]嘉義縣,梅山鄉,國小,104724,縣立太和國小,公立,極偏,[603]嘉義縣梅山鄉太和村三鄰18號,(05)2661069,https://www.thps.cyc.edu.tw,3,6,3,3, -,6,4,2
[10]嘉義縣,梅山鄉,國小,104725,縣立仁和國小,公立,極偏,[603]嘉義縣梅山鄉太和村社前湖6號,(05)2661130,https://www.rhps.cyc.edu.tw,3,8,5,3, -,4,3,1
[10]嘉義縣,大埔鄉,國小,104726,縣立大埔國(中)小,公立,極偏,[607]嘉義縣大埔鄉茄苳村竹圍仔5號,(05)2521014,https://www.dpjes.cyc.edu.tw,6,52,26,26,5.77,14,11,3
[10]嘉義縣,阿里山鄉,國小,104727,縣立達邦國小,公立,極偏,[605]嘉義縣阿里山鄉達邦村一鄰1號,(05)2511017,https://www.dbps.cyc.edu.tw,6,47,23,24,95.74,10,4,6
[10]嘉義縣,阿里山鄉,國小,104729,縣立十字國小,公立,極偏,[605]嘉義縣阿里山鄉十字村16號,(05)2511340,https://www.shtps.cyc.edu.tw,5,13,8,5,38.46, -, -, -
[10]嘉義縣,阿里山鄉,國小,104730,縣立來吉國小,公立,極偏,[605]嘉義縣阿里山鄉來吉村四鄰91號,(05)2661232,https://www.ljes.cyc.edu.tw,5,14,5,9,92.86, -, -, -
[10]嘉義縣,阿里山鄉,國小,104731,縣立豐山實驗國(中)小,公立,極偏,[605]嘉義縣阿里山鄉豐山村47號,(05)2661071,https://www.fses.cyc.edu.tw,3,9,7,2, -,2,1,1
[10]嘉義縣,阿里山鄉,國小,104732,縣立山美國小,公立,極偏,[605]嘉義縣阿里山鄉山美村61號,(05)2586520,https://www.smes.cyc.edu.tw,5,21,10,11,100,5,4,1
[10]嘉義縣,阿里山鄉,國小,104733,縣立新美國小,公立,極偏,[605]嘉義縣阿里山鄉新美村四鄰78號,(05)2513015,https://www.shmps.cyc.edu.tw,6,26,15,11,84.62,4,2,2
[10]嘉義縣,阿里山鄉,國小,104734,縣立阿里山國(中)小,公立,極偏,[605]嘉義縣阿里山鄉樂野村一鄰31號,(05)2561180,https://www.aljes.cyc.edu.tw,6,63,37,26,73.02,14,10,4
[10]嘉義縣,阿里山鄉,國小,104735,縣立香林國小,公立,極偏,[605]嘉義縣阿里山鄉香林村二鄰41號,(05)2679713,https://www.slps.cyc.edu.tw,6,20,8,12, -,4,3,1
[10]嘉義縣,阿里山鄉,國小,104737,縣立茶山國小,公立,極偏,[605]嘉義縣阿里山鄉茶山村三鄰74號,(05)2513014,https://www.chses.cyc.edu.tw,6,19,11,8,94.74, -, -, -
[11]臺南市,仁德區,國小,114604,市立依仁國小,公立,偏遠,[717]臺南市仁德區中洲里依仁二街100號,(06)2662108,https://www.yres.tn.edu.tw,6,75,32,43,2.67,10,6,4
[11]臺南市,仁德區,國小,114608,市立虎山實驗小學,公立,偏遠,[717]臺南市仁德區成功里虎山一街100號,(06)2682588,https://www.hsps.tn.edu.tw,7,134,70,64,2.99,19,13,6
[11]臺南市,關廟區,國小,114615,市立保東國小,公立,偏遠,[718]臺南市關廟區埤頭里關新路一段776號,(06)5952344,https://www.bdes.tn.edu.tw,6,69,27,42, -,10,5,5
[11]臺南市,關廟區,國小,114616,市立崇和國小,公立,偏遠,[718]臺南市關廟區龜洞里南雄南路568號,(06)5551040,https://www.chees.tn.edu.tw,6,34,20,14, -,4,3,1
[11]臺南市,關廟區,國小,114617,市立文和實驗小學,公立,偏遠,[718]臺南市關廟區布袋里長文街37號,(06)5551937,https://www.whps.tn.edu.tw,6,65,34,31,1.54,4,2,2
[11]臺南市,關廟區,國小,114618,市立深坑國小,公立,偏遠,[718]臺南市關廟區南雄路一段487號,(06)5952409,https://www.skps.tn.edu.tw,6,58,34,24,1.72,13,5,8
[11]臺南市,關廟區,國小,114619,市立新光國小,公立,偏遠,[718]臺南市關廟區新光街76號,(06)5952419,https://www.sigps.tn.edu.tw,6,24,13,11,4.17,3,1,2
[11]臺南市,龍崎區,國小,114620,市立龍崎國小,公立,偏遠,[719]臺南市龍崎區崎頂里新市子41號,(06)5941204,https://www.lces.tn.edu.tw,6,32,11,21, -,13,7,6
[11]臺南市,新化區,國小,114632,市立口埤實驗小學,公立,偏遠,[712]臺南市新化區知義里口埤88號,(06)5901445,https://www.kbes.tn.edu.tw,6,103,59,44,4.85,20,10,10
[11]臺南市,山上區,國小,114635,市立山上國小,公立,偏遠,[743]臺南市山上區南洲里42號,(06)5781203,https://www.sases.tn.edu.tw,9,175,87,88,4,24,12,12
[11]臺南市,玉井區,國小,114637,市立層林國小,公立,偏遠,[714]臺南市玉井區層林里115號,(06)5743574,https://www.tles.tn.edu.tw,6,53,35,18,1.89,5,1,4
[11]臺南市,楠西區,國小,114638,市立楠西國小,公立,偏遠,[715]臺南市楠西區楠西里四維路69號,(06)5751062,https://www.nsps.tn.edu.tw,12,226,125,101,1.77,36,20,16
[11]臺南市,南化區,國小,114639,市立南化國小,公立,偏遠,[716]臺南市南化區南化里17號,(06)5771118,https://www.nhes.tn.edu.tw,6,70,37,33,5.71,21,9,12
[11]臺南市,南化區,國小,114640,市立北寮國小,公立,特偏,[716]臺南市南化區北寮里110之27號,(06)5772215,https://www.bles.tn.edu.tw,6,41,21,20,2.44,5,2,3
[11]臺南市,南化區,國小,114641,市立西埔國小,公立,特偏,[716]臺南市南化區西埔里117號,(06)5771240,https://www.spes.tn.edu.tw,6,21,10,11,4.76,7,5,2
[11]臺南市,南化區,國小,114642,市立玉山國小,公立,特偏,[716]臺南市南化區玉山里48之1號,(06)5772072,https://www.ysps.tn.edu.tw,6,19,10,9,5.26,3,1,2
[11]臺南市,南化區,國小,114643,市立瑞峰國小,公立,極偏,[716]臺南市南化區關山里96號,(06)5770093,https://www.rfes.tn.edu.tw,5,12,7,5, -,2,2, -
[11]臺南市,左鎮區,國小,114644,市立左鎮國小,公立,偏遠,[713]臺南市左鎮區中正里7號,(06)5731019,https://www.tjes.tn.edu.tw/,6,42,26,16, -,11,6,5
[11]臺南市,左鎮區,國小,114646,市立光榮實驗小學,公立,偏遠,[713]臺南市左鎮區榮和里61之1號,(06)5731658,https://www.gres.tn.edu.tw,6,51,28,23,1.96,9,2,7
[11]臺南市,麻豆區,國小,114661,市立文正國小,公立,偏遠,[721]臺南市麻豆區南勢里86號,(06)5722168,https://www.wjps.tn.edu.tw,6,79,37,42,5.06,7,2,5
[11]臺南市,麻豆區,國小,114663,市立安業國小,公立,偏遠,[721]臺南市麻豆區井東里113號,(06)5722261,https://www.ayes.tn.edu.tw,7,129,76,53,1.55,17,11,6
[11]臺南市,麻豆區,國小,114664,市立北勢國小,公立,偏遠,[721]臺南市麻豆區北勢里15號,(06)5722844,https://www.bses.tn.edu.tw,6,90,42,48, -,6,1,5
[11]臺南市,麻豆區,國小,114665,市立港尾國小,公立,偏遠,[721]臺南市麻豆區港尾里五鄰麻學路二段799號,(06)5701341,https://www.gwes.tn.edu.tw,6,39,25,14,2.56,4,3,1
[11]臺南市,麻豆區,國小,114667,市立紀安國小,公立,偏遠,[721]臺南市麻豆區謝厝寮里231號,(06)5722306,https://www.jaes.tn.edu.tw,6,65,33,32, -,14,8,6
[11]臺南市,佳里區,國小,114670,市立延平國小,公立,偏遠,[722]臺南市佳里區下營里15鄰頂?136號,(06)7222331,https://www.ypes.tn.edu.tw/,6,92,48,44, -,11,7,4
[11]臺南市,佳里區,國小,114671,市立塭內國小,公立,偏遠,[722]臺南市佳里區塭內里塭子內40號,(06)7891054,https://www.wnes.tn.edu.tw,6,95,48,47, -,9,6,3
[11]臺南市,佳里區,國小,114672,市立子龍國小,公立,偏遠,[722]臺南市佳里區子龍里潭墘5號,(06)7262913,https://www.tlps.tn.edu.tw,7,154,79,75, -,9,3,6
[11]臺南市,佳里區,國小,114674,市立通興國小,公立,偏遠,[722]臺南市佳里區塭內里11鄰埔頂5-1號,(06)7873531,https://www.tses.tn.edu.tw,6,45,21,24, -,3,2,1
[11]臺南市,西港區,國小,114680,市立松林國小,公立,偏遠,[723]臺南市西港區檨林里39之1號,(06)7952205,https://www.soles.tn.edu.tw,6,120,51,69,0.83,18,9,9
[11]臺南市,七股區,國小,114681,市立七股國小,公立,偏遠,[724]臺南市七股區大埕里395號,(06)7872076,https://www.cgps.tn.edu.tw,6,120,63,57,1.67,21,9,12
[11]臺南市,七股區,國小,114682,市立後港國小,公立,偏遠,[724]臺南市七股區大潭里台潭1號,(06)7941305,https://www.hges.tn.edu.tw,6,52,26,26, -,6,5,1
[11]臺南市,七股區,國小,114683,市立竹橋國小,公立,偏遠,[724]臺南市七股區竹橋里130號,(06)7891041,https://www.jces.tn.edu.tw,6,66,37,29, -,7,3,4
[11]臺南市,七股區,國小,114684,市立三股國小,公立,偏遠,[724]臺南市七股區三股里100號,(06)7880744,https://www.sgps.tn.edu.tw,6,74,36,38, -,4,2,2
[11]臺南市,七股區,國小,114685,市立光復生態實驗小學,公立,偏遠,[724]臺南市七股區?埕里?埕1號,(06)7800530,https://www.gfes.tn.edu.tw,6,35,19,16, -,3,2,1
[11]臺南市,七股區,國小,114686,市立篤加國小,公立,偏遠,[724]臺南市七股區篤加里120號,(06)7872536,https://www.djaes.tn.edu.tw,6,79,44,35,1.27,12,6,6
[11]臺南市,七股區,國小,114688,市立龍山國小,公立,偏遠,[724]臺南市七股區龍山里12號,(06)7872108,https://www.lses.tn.edu.tw,6,29,15,14, -,3,1,2
[11]臺南市,七股區,國小,114689,市立建功國小,公立,偏遠,[724]臺南市七股區十份里74之1號,(06)7880114,https://www.jgps.tn.edu.tw,6,36,19,17, -,4,2,2
[11]臺南市,七股區,國小,114691,市立大文國小,公立,偏遠,[724]臺南市七股區大埕里大寮36之2號,(06)7872730,https://www.dwes.tn.edu.tw,6,48,27,21, -,13,9,4
[11]臺南市,七股區,國小,114692,市立樹林國小,公立,偏遠,[724]臺南市七股區樹林里65之11號,(06)7891031,https://www.sules.tn.edu.tw,6,26,18,8,7.69,11,9,2
[11]臺南市,將軍區,國小,114693,市立將軍國小,公立,偏遠,[725]臺南市將軍區將軍里將貴58號,(06)7942034,https://www.jjes.tn.edu.tw,6,37,20,17, -,12,6,6
[11]臺南市,將軍區,國小,114695,市立苓和國小,公立,偏遠,[725]臺南市將軍區苓仔寮里17鄰苓和132號,(06)7942031,https://www.lhes.tn.edu.tw,6,75,33,42, -,11,4,7
[11]臺南市,將軍區,國小,114696,市立鯤鯓國小,公立,偏遠,[725]臺南市將軍區鯤溟里6號,(06)7920185,https://www.ksps.tn.edu.tw,6,54,29,25, -,10,6,4
[11]臺南市,將軍區,國小,114697,市立長平國小,公立,偏遠,[725]臺南市將軍區長沙里132之2號,(06)7931146,https://www.cpes.tn.edu.tw,6,45,23,22, -,11,5,6
[11]臺南市,北門區,國小,114699,市立北門國小,公立,偏遠,[727]臺南市北門區北門里舊埕3號,(06)7862035,https://www.bmes.tn.edu.tw,6,27,14,13, -,5,1,4
[11]臺南市,北門區,國小,114700,市立蚵寮國小,公立,偏遠,[727]臺南市北門區蚵寮里791號,(06)7863250,https://www.kles.tn.edu.tw,6,66,38,28, -,13,9,4
